ProviderId,status,CurrentRoundNumber,Round,RoundNumber,HomeTeam,HomeGoals,HomeBehinds,HomeScore,AwayTeam,AwayGoals,AwayBehinds,AwayScore,Venue,Location,State,Season,Date,Opposition,Match_id,RoundStatus
CD_M20130140103,CONCLUDED,27,Round 1,1,Carlton,14.0,17.0,101.0,Richmond,14.0,22.0,106.0,MCG,Melbourne,VIC,2013,2013-03-28,Richmond,5552.0,Past Round
CD_M20130140104,CONCLUDED,27,Round 1,1,Western Bulldogs,19.0,13.0,127.0,Brisbane,7.0,17.0,59.0,Marvel Stadium,Melbourne,VIC,2013,2013-03-30,Brisbane,5553.0,Past Round
CD_M20130140105,CONCLUDED,27,Round 1,1,GWS,11.0,10.0,76.0,Sydney,16.0,10.0,106.0,ENGIE Stadium,Sydney,NSW,2013,2013-03-30,Sydney,5554.0,Past Round
CD_M20130140106,CONCLUDED,27,Round 1,1,Gold Coast,13.0,12.0,90.0,St Kilda,10.0,17.0,77.0,People First Stadium,Gold Coast,QLD,2013,2013-03-30,St Kilda,5555.0,Past Round
CD_M20130140107,CONCLUDED,27,Round 1,1,Melbourne,8.0,6.0,54.0,Port Adelaide,19.0,19.0,133.0,MCG,Melbourne,VIC,2013,2013-03-31,Port Adelaide,5556.0,Past Round
CD_M20130140108,CONCLUDED,27,Round 1,1,North Melbourne,13.0,9.0,87.0,Collingwood,15.0,13.0,103.0,Marvel Stadium,Melbourne,VIC,2013,2013-03-31,Collingwood,5557.0,Past Round
CD_M20130140109,CONCLUDED,27,Round 1,1,Hawthorn,12.0,14.0,86.0,Geelong,13.0,15.0,93.0,MCG,Melbourne,VIC,2013,2013-04-01,Geelong,5558.0,Past Round
CD_M20140140101,CONCLUDED,27,Round 1,1,Collingwood,5.0,16.0,46.0,Fremantle,17.0,14.0,116.0,Marvel Stadium,Melbourne,VIC,2014,2014-03-14,Fremantle,5757.0,Past Round
CD_M20140140102,CONCLUDED,27,Round 1,1,GWS,15.0,9.0,99.0,Sydney,9.0,13.0,67.0,ENGIE Stadium,Sydney,NSW,2014,2014-03-15,Sydney,5758.0,Past Round
CD_M20140140103,CONCLUDED,27,Round 1,1,Gold Coast,12.0,15.0,87.0,Richmond,10.0,9.0,69.0,People First Stadium,Gold Coast,QLD,2014,2014-03-15,Richmond,5759.0,Past Round
CD_M20140140104,CONCLUDED,27,Round 1,1,Carlton,12.0,15.0,87.0,Port Adelaide,18.0,12.0,120.0,Marvel Stadium,Melbourne,VIC,2014,2014-03-16,Port Adelaide,5760.0,Past Round
CD_M20140140105,CONCLUDED,27,Round 1,1,Geelong,18.0,11.0,119.0,Adelaide,12.0,9.0,81.0,GMHBA Stadium,Geelong,VIC,2014,2014-03-20,Adelaide,5761.0,Past Round
CD_M20140140106,CONCLUDED,27,Round 1,1,North Melbourne,9.0,6.0,60.0,Essendon,15.0,9.0,99.0,Marvel Stadium,Melbourne,VIC,2014,2014-03-21,Essendon,5762.0,Past Round
CD_M20140140107,CONCLUDED,27,Round 1,1,Hawthorn,21.0,13.0,139.0,Brisbane,13.0,13.0,91.0,UTAS Stadium,Launceston,TAS,2014,2014-03-22,Brisbane,5763.0,Past Round
CD_M20140140108,CONCLUDED,27,Round 1,1,St Kilda,10.0,8.0,68.0,Melbourne,6.0,15.0,51.0,Marvel Stadium,Melbourne,VIC,2014,2014-03-22,Melbourne,5764.0,Past Round
CD_M20140140109,CONCLUDED,27,Round 1,1,West Coast,21.0,8.0,134.0,Western Bulldogs,11.0,3.0,69.0,Domain Stadium,Perth,WA,2014,2014-03-23,Western Bulldogs,5765.0,Past Round
CD_M20150140101,CONCLUDED,27,Round 1,1,Carlton,11.0,12.0,78.0,Richmond,15.0,15.0,105.0,MCG,Melbourne,VIC,2015,2015-04-02,Richmond,5964.0,Past Round
CD_M20150140102,CONCLUDED,27,Round 1,1,Melbourne,17.0,13.0,115.0,Gold Coast,13.0,11.0,89.0,MCG,Melbourne,VIC,2015,2015-04-04,Gold Coast,5965.0,Past Round
CD_M20150140103,CONCLUDED,27,Round 1,1,Sydney,10.0,12.0,72.0,Essendon,9.0,6.0,60.0,ENGIE Stadium,Sydney,NSW,2015,2015-04-04,Essendon,5966.0,Past Round
CD_M20150140104,CONCLUDED,27,Round 1,1,Brisbane,11.0,8.0,74.0,Collingwood,12.0,14.0,86.0,Gabba,Brisbane,QLD,2015,2015-04-04,Collingwood,5967.0,Past Round
CD_M20150140105,CONCLUDED,27,Round 1,1,Western Bulldogs,14.0,13.0,97.0,West Coast,14.0,3.0,87.0,Marvel Stadium,Melbourne,VIC,2015,2015-04-04,West Coast,5968.0,Past Round
CD_M20150140106,CONCLUDED,27,Round 1,1,St Kilda,11.0,12.0,78.0,GWS,12.0,15.0,87.0,Marvel Stadium,Melbourne,VIC,2015,2015-04-05,GWS,5969.0,Past Round
CD_M20150140107,CONCLUDED,27,Round 1,1,Adelaide,21.0,14.0,140.0,North Melbourne,9.0,9.0,63.0,Adelaide Oval,Adelaide,SA,2015,2015-04-05,North Melbourne,5970.0,Past Round
CD_M20150140108,CONCLUDED,27,Round 1,1,Fremantle,11.0,9.0,75.0,Port Adelaide,10.0,8.0,68.0,Domain Stadium,Perth,WA,2015,2015-04-05,Port Adelaide,5971.0,Past Round
CD_M20150140109,CONCLUDED,27,Round 1,1,Hawthorn,17.0,21.0,123.0,Geelong,8.0,13.0,61.0,MCG,Melbourne,VIC,2015,2015-04-06,Geelong,5972.0,Past Round
CD_M20160140101,CONCLUDED,27,Round 1,1,Richmond,14.0,8.0,92.0,Carlton,12.0,11.0,83.0,MCG,Melbourne,VIC,2016,2016-03-24,Carlton,6172.0,Past Round
CD_M20160140102,CONCLUDED,27,Round 1,1,Melbourne,12.0,8.0,80.0,GWS,10.0,18.0,78.0,MCG,Melbourne,VIC,2016,2016-03-26,GWS,6173.0,Past Round
CD_M20160140103,CONCLUDED,27,Round 1,1,Gold Coast,17.0,19.0,121.0,Essendon,9.0,6.0,60.0,People First Stadium,Gold Coast,QLD,2016,2016-03-26,Essendon,6174.0,Past Round
CD_M20160140104,CONCLUDED,27,Round 1,1,North Melbourne,16.0,11.0,107.0,Adelaide,14.0,13.0,97.0,Marvel Stadium,Melbourne,VIC,2016,2016-03-26,Adelaide,6175.0,Past Round
CD_M20160140105,CONCLUDED,27,Round 1,1,Sydney,18.0,25.0,133.0,Collingwood,7.0,11.0,53.0,SCG,Sydney,NSW,2016,2016-03-26,Collingwood,6176.0,Past Round
CD_M20160140106,CONCLUDED,27,Round 1,1,Western Bulldogs,15.0,13.0,103.0,Fremantle,5.0,8.0,38.0,Marvel Stadium,Melbourne,VIC,2016,2016-03-27,Fremantle,6177.0,Past Round
CD_M20160140107,CONCLUDED,27,Round 1,1,West Coast,26.0,10.0,166.0,Brisbane,15.0,12.0,102.0,Domain Stadium,Perth,WA,2016,2016-03-27,Brisbane,6179.0,Past Round
CD_M20160140108,CONCLUDED,27,Round 1,1,Port Adelaide,20.0,13.0,133.0,St Kilda,15.0,10.0,100.0,Adelaide Oval,Adelaide,SA,2016,2016-03-27,St Kilda,6178.0,Past Round
CD_M20160140109,CONCLUDED,27,Round 1,1,Geelong,18.0,8.0,116.0,Hawthorn,12.0,14.0,86.0,MCG,Melbourne,VIC,2016,2016-03-28,Hawthorn,6180.0,Past Round
CD_M20170140101,CONCLUDED,27,Round 1,1,Carlton,14.0,5.0,89.0,Richmond,20.0,12.0,132.0,MCG,Melbourne,VIC,2017,2017-03-23,Richmond,9307.0,Past Round
CD_M20170140102,CONCLUDED,27,Round 1,1,Collingwood,12.0,14.0,86.0,Western Bulldogs,15.0,10.0,100.0,MCG,Melbourne,VIC,2017,2017-03-24,Western Bulldogs,9308.0,Past Round
CD_M20170140103,CONCLUDED,27,Round 1,1,St Kilda,13.0,12.0,90.0,Melbourne,18.0,12.0,120.0,Marvel Stadium,Melbourne,VIC,2017,2017-03-25,Melbourne,9309.0,Past Round
CD_M20170140104,CONCLUDED,27,Round 1,1,Sydney,12.0,10.0,82.0,Port Adelaide,17.0,8.0,110.0,SCG,Sydney,NSW,2017,2017-03-25,Port Adelaide,9310.0,Past Round
CD_M20170140105,CONCLUDED,27,Round 1,1,Gold Coast,14.0,12.0,96.0,Brisbane,15.0,8.0,98.0,People First Stadium,Gold Coast,QLD,2017,2017-03-25,Brisbane,9311.0,Past Round
CD_M20170140106,CONCLUDED,27,Round 1,1,Essendon,17.0,14.0,116.0,Hawthorn,12.0,19.0,91.0,MCG,Melbourne,VIC,2017,2017-03-25,Hawthorn,9312.0,Past Round
CD_M20170140107,CONCLUDED,27,Round 1,1,North Melbourne,13.0,15.0,93.0,West Coast,21.0,10.0,136.0,Marvel Stadium,Melbourne,VIC,2017,2017-03-26,West Coast,9313.0,Past Round
CD_M20170140108,CONCLUDED,27,Round 1,1,Adelaide,22.0,15.0,147.0,GWS,14.0,7.0,91.0,Adelaide Oval,Adelaide,SA,2017,2017-03-26,GWS,9314.0,Past Round
CD_M20170140109,CONCLUDED,27,Round 1,1,Fremantle,10.0,13.0,73.0,Geelong,18.0,7.0,115.0,Domain Stadium,Perth,WA,2017,2017-03-26,Geelong,9315.0,Past Round
CD_M20180140101,CONCLUDED,27,Round 1,1,Richmond,17.0,19.0,121.0,Carlton,15.0,5.0,95.0,MCG,Melbourne,VIC,2018,2018-03-22,Carlton,9514.0,Past Round
CD_M20180140102,CONCLUDED,27,Round 1,1,Essendon,14.0,15.0,99.0,Adelaide,12.0,15.0,87.0,Marvel Stadium,Melbourne,VIC,2018,2018-03-23,Adelaide,9515.0,Past Round
CD_M20180140103,CONCLUDED,27,Round 1,1,St Kilda,16.0,11.0,107.0,Brisbane,12.0,10.0,82.0,Marvel Stadium,Melbourne,VIC,2018,2018-03-24,Brisbane,9516.0,Past Round
CD_M20180140104,CONCLUDED,27,Round 1,1,Port Adelaide,16.0,14.0,110.0,Fremantle,9.0,6.0,60.0,Adelaide Oval,Adelaide,SA,2018,2018-03-24,Fremantle,9517.0,Past Round
CD_M20180140105,CONCLUDED,27,Round 1,1,Gold Coast,7.0,13.0,55.0,North Melbourne,5.0,9.0,39.0,Cazalys Stadium,Cairns,QLD,2018,2018-03-24,North Melbourne,9518.0,Past Round
CD_M20180140106,CONCLUDED,27,Round 1,1,Hawthorn,15.0,11.0,101.0,Collingwood,9.0,13.0,67.0,MCG,Melbourne,VIC,2018,2018-03-24,Collingwood,9519.0,Past Round
CD_M20180140107,CONCLUDED,27,Round 1,1,GWS,20.0,13.0,133.0,Western Bulldogs,7.0,9.0,51.0,Manuka Oval,Canberra,ACT,2018,2018-03-25,Western Bulldogs,9520.0,Past Round
CD_M20180140108,CONCLUDED,27,Round 1,1,Melbourne,13.0,16.0,94.0,Geelong,14.0,13.0,97.0,MCG,Melbourne,VIC,2018,2018-03-25,Geelong,9521.0,Past Round
CD_M20180140109,CONCLUDED,27,Round 1,1,West Coast,13.0,8.0,86.0,Sydney,18.0,7.0,115.0,Optus Stadium,Perth,WA,2018,2018-03-25,Sydney,9522.0,Past Round
CD_M20190140101,CONCLUDED,27,Round 1,1,Carlton,9.0,10.0,64.0,Richmond,14.0,13.0,97.0,MCG,Melbourne,VIC,2019,2019-03-21,Richmond,9721.0,Past Round
CD_M20190140102,CONCLUDED,27,Round 1,1,Collingwood,9.0,11.0,65.0,Geelong,10.0,12.0,72.0,MCG,Melbourne,VIC,2019,2019-03-22,Geelong,9722.0,Past Round
CD_M20190140103,CONCLUDED,27,Round 1,1,Melbourne,9.0,7.0,61.0,Port Adelaide,12.0,15.0,87.0,MCG,Melbourne,VIC,2019,2019-03-23,Port Adelaide,9723.0,Past Round
CD_M20190140104,CONCLUDED,27,Round 1,1,Adelaide,7.0,13.0,55.0,Hawthorn,12.0,15.0,87.0,Adelaide Oval,Adelaide,SA,2019,2019-03-23,Hawthorn,9724.0,Past Round
CD_M20190140105,CONCLUDED,27,Round 1,1,Western Bulldogs,11.0,16.0,82.0,Sydney,9.0,11.0,65.0,Marvel Stadium,Melbourne,VIC,2019,2019-03-23,Sydney,9725.0,Past Round
CD_M20190140106,CONCLUDED,27,Round 1,1,Brisbane,15.0,12.0,102.0,West Coast,8.0,10.0,58.0,Gabba,Brisbane,QLD,2019,2019-03-23,West Coast,9726.0,Past Round
CD_M20190140107,CONCLUDED,27,Round 1,1,St Kilda,13.0,7.0,85.0,Gold Coast,13.0,6.0,84.0,Marvel Stadium,Melbourne,VIC,2019,2019-03-24,Gold Coast,9727.0,Past Round
CD_M20190140108,CONCLUDED,27,Round 1,1,GWS,16.0,16.0,112.0,Essendon,5.0,10.0,40.0,ENGIE Stadium,Sydney,NSW,2019,2019-03-24,Essendon,9728.0,Past Round
CD_M20190140109,CONCLUDED,27,Round 1,1,Fremantle,21.0,15.0,141.0,North Melbourne,9.0,5.0,59.0,Optus Stadium,Perth,WA,2019,2019-03-24,North Melbourne,9729.0,Past Round
CD_M20200140101,CONCLUDED,22,Round 1,1,Richmond,16.0,9.0,105.0,Carlton,12.0,9.0,81.0,MCG,Melbourne,VIC,2020,2020-03-19,Carlton,9928.0,Past Round
CD_M20200140102,CONCLUDED,22,Round 1,1,Western Bulldogs,5.0,4.0,34.0,Collingwood,13.0,8.0,86.0,Marvel Stadium,Melbourne,VIC,2020,2020-03-20,Collingwood,9929.0,Past Round
CD_M20200140103,CONCLUDED,22,Round 1,1,Essendon,9.0,9.0,63.0,Fremantle,8.0,9.0,57.0,Marvel Stadium,Melbourne,VIC,2020,2020-03-21,Fremantle,9930.0,Past Round
CD_M20200140104,CONCLUDED,22,Round 1,1,Adelaide,11.0,5.0,71.0,Sydney,11.0,8.0,74.0,Adelaide Oval,Adelaide,SA,2020,2020-03-21,Sydney,9931.0,Past Round
CD_M20200140105,CONCLUDED,22,Round 1,1,GWS,17.0,3.0,105.0,Geelong,11.0,7.0,73.0,ENGIE Stadium,Sydney,NSW,2020,2020-03-21,Geelong,9932.0,Past Round
CD_M20200140106,CONCLUDED,22,Round 1,1,Gold Coast,4.0,5.0,29.0,Port Adelaide,10.0,16.0,76.0,People First Stadium,Gold Coast,QLD,2020,2020-03-21,Port Adelaide,9933.0,Past Round
CD_M20200140107,CONCLUDED,22,Round 1,1,North Melbourne,8.0,8.0,56.0,St Kilda,7.0,12.0,54.0,Marvel Stadium,Melbourne,VIC,2020,2020-03-22,St Kilda,9934.0,Past Round
CD_M20200140108,CONCLUDED,22,Round 1,1,Hawthorn,14.0,6.0,90.0,Brisbane,9.0,8.0,62.0,MCG,Melbourne,VIC,2020,2020-03-22,Brisbane,9935.0,Past Round
CD_M20200140109,CONCLUDED,22,Round 1,1,West Coast,12.0,6.0,78.0,Melbourne,7.0,9.0,51.0,Optus Stadium,Perth,WA,2020,2020-03-22,Melbourne,9936.0,Past Round
CD_M20210140101,CONCLUDED,27,Round 1,1,Richmond,15.0,15.0,105.0,Carlton,11.0,14.0,80.0,MCG,Melbourne,VIC,2021,2021-03-18,Carlton,10327.0,Past Round
CD_M20210140102,CONCLUDED,27,Round 1,1,Collingwood,7.0,11.0,53.0,Western Bulldogs,10.0,9.0,69.0,MCG,Melbourne,VIC,2021,2021-03-19,Western Bulldogs,10328.0,Past Round
CD_M20210140103,CONCLUDED,27,Round 1,1,Melbourne,11.0,14.0,80.0,Fremantle,8.0,10.0,58.0,MCG,Melbourne,VIC,2021,2021-03-20,Fremantle,10329.0,Past Round
CD_M20210140104,CONCLUDED,27,Round 1,1,Adelaide,15.0,13.0,103.0,Geelong,13.0,13.0,91.0,Adelaide Oval,Adelaide,SA,2021,2021-03-20,Geelong,10330.0,Past Round
CD_M20210140105,CONCLUDED,27,Round 1,1,Essendon,13.0,13.0,91.0,Hawthorn,14.0,8.0,92.0,Marvel Stadium,Melbourne,VIC,2021,2021-03-20,Hawthorn,10331.0,Past Round
CD_M20210140106,CONCLUDED,27,Round 1,1,Brisbane,14.0,10.0,94.0,Sydney,19.0,11.0,125.0,Gabba,Brisbane,QLD,2021,2021-03-20,Sydney,10332.0,Past Round
CD_M20210140107,CONCLUDED,27,Round 1,1,North Melbourne,9.0,11.0,65.0,Port Adelaide,17.0,15.0,117.0,Marvel Stadium,Melbourne,VIC,2021,2021-03-21,Port Adelaide,10333.0,Past Round
CD_M20210140108,CONCLUDED,27,Round 1,1,GWS,11.0,12.0,78.0,St Kilda,13.0,8.0,86.0,ENGIE Stadium,Sydney,NSW,2021,2021-03-21,St Kilda,10334.0,Past Round
CD_M20210140109,CONCLUDED,27,Round 1,1,West Coast,12.0,11.0,83.0,Gold Coast,8.0,10.0,58.0,Optus Stadium,Perth,WA,2021,2021-03-21,Gold Coast,10335.0,Past Round
CD_M20220140101,CONCLUDED,27,Round 1,1,Melbourne,14.0,13.0,97.0,Western Bulldogs,11.0,5.0,71.0,MCG,Melbourne,VIC,2022,2022-03-16,Western Bulldogs,10544.0,Past Round
CD_M20220140102,CONCLUDED,27,Round 1,1,Carlton,14.0,17.0,101.0,Richmond,11.0,10.0,76.0,MCG,Melbourne,VIC,2022,2022-03-17,Richmond,10545.0,Past Round
CD_M20220140103,CONCLUDED,27,Round 1,1,St Kilda,12.0,13.0,85.0,Collingwood,15.0,12.0,102.0,Marvel Stadium,Melbourne,VIC,2022,2022-03-18,Collingwood,10546.0,Past Round
CD_M20220140104,CONCLUDED,27,Round 1,1,Geelong,20.0,18.0,138.0,Essendon,11.0,6.0,72.0,MCG,Melbourne,VIC,2022,2022-03-19,Essendon,10547.0,Past Round
CD_M20220140105,CONCLUDED,27,Round 1,1,GWS,13.0,14.0,92.0,Sydney,17.0,10.0,112.0,ENGIE Stadium,Sydney,NSW,2022,2022-03-19,Sydney,10548.0,Past Round
CD_M20220140106,CONCLUDED,27,Round 1,1,Brisbane,11.0,14.0,80.0,Port Adelaide,10.0,9.0,69.0,Gabba,Brisbane,QLD,2022,2022-03-19,Port Adelaide,10549.0,Past Round
CD_M20220140107,CONCLUDED,27,Round 1,1,Hawthorn,11.0,12.0,78.0,North Melbourne,8.0,10.0,58.0,MCG,Melbourne,VIC,2022,2022-03-20,North Melbourne,10550.0,Past Round
CD_M20220140108,CONCLUDED,27,Round 1,1,Adelaide,12.0,10.0,82.0,Fremantle,11.0,17.0,83.0,Adelaide Oval,Adelaide,SA,2022,2022-03-20,Fremantle,10551.0,Past Round
CD_M20220140109,CONCLUDED,27,Round 1,1,West Coast,12.0,8.0,80.0,Gold Coast,16.0,11.0,107.0,Optus Stadium,Perth,WA,2022,2022-03-20,Gold Coast,10552.0,Past Round
CD_M20230140101,CONCLUDED,28,Round 1,1,Richmond,8.0,10.0,58.0,Carlton,8.0,10.0,58.0,MCG,Melbourne,VIC,2023,2023-03-16,Carlton,10751.0,Past Round
CD_M20230140102,CONCLUDED,28,Round 1,1,Geelong,16.0,7.0,103.0,Collingwood,19.0,11.0,125.0,MCG,Melbourne,VIC,2023,2023-03-17,Collingwood,10752.0,Past Round
CD_M20230140103,CONCLUDED,28,Round 1,1,North Melbourne,12.0,15.0,87.0,West Coast,12.0,10.0,82.0,Marvel Stadium,Melbourne,VIC,2023,2023-03-18,West Coast,10753.0,Past Round
CD_M20230140104,CONCLUDED,28,Round 1,1,Port Adelaide,18.0,18.0,126.0,Brisbane,11.0,6.0,72.0,Adelaide Oval,Adelaide,SA,2023,2023-03-18,Brisbane,10754.0,Past Round
CD_M20230140105,CONCLUDED,28,Round 1,1,Melbourne,17.0,13.0,115.0,Western Bulldogs,9.0,11.0,65.0,MCG,Melbourne,VIC,2023,2023-03-18,Western Bulldogs,10755.0,Past Round
CD_M20230140106,CONCLUDED,28,Round 1,1,Gold Coast,9.0,7.0,61.0,Sydney,16.0,14.0,110.0,People First Stadium,Gold Coast,QLD,2023,2023-03-18,Sydney,10756.0,Past Round
CD_M20230140107,CONCLUDED,28,Round 1,1,GWS,15.0,16.0,106.0,Adelaide,12.0,18.0,90.0,ENGIE Stadium,Sydney,NSW,2023,2023-03-19,Adelaide,10757.0,Past Round
CD_M20230140108,CONCLUDED,28,Round 1,1,Hawthorn,9.0,11.0,65.0,Essendon,19.0,10.0,124.0,MCG,Melbourne,VIC,2023,2023-03-19,Essendon,10758.0,Past Round
CD_M20230140109,CONCLUDED,28,Round 1,1,St Kilda,10.0,7.0,67.0,Fremantle,7.0,10.0,52.0,Marvel Stadium,Melbourne,VIC,2023,2023-03-19,Fremantle,10759.0,Past Round
CD_M20240140101,CONCLUDED,28,Round 1,1,Carlton,12.0,14.0,86.0,Richmond,12.0,9.0,81.0,MCG,Melbourne,VIC,2024,2024-03-14,Richmond,10971.0,Past Round
CD_M20240140102,CONCLUDED,28,Round 1,1,Collingwood,10.0,9.0,69.0,Sydney,15.0,12.0,102.0,MCG,Melbourne,VIC,2024,2024-03-15,Sydney,10972.0,Past Round
CD_M20240140103,CONCLUDED,28,Round 1,1,Essendon,17.0,5.0,107.0,Hawthorn,11.0,17.0,83.0,MCG,Melbourne,VIC,2024,2024-03-16,Hawthorn,10973.0,Past Round
CD_M20240140104,CONCLUDED,28,Round 1,1,GWS,17.0,19.0,121.0,North Melbourne,13.0,4.0,82.0,ENGIE Stadium,Sydney,NSW,2024,2024-03-16,North Melbourne,10974.0,Past Round
CD_M20240140105,CONCLUDED,28,Round 1,1,Geelong,10.0,16.0,76.0,St Kilda,9.0,14.0,68.0,GMHBA Stadium,Geelong,VIC,2024,2024-03-16,St Kilda,10975.0,Past Round
CD_M20240140106,CONCLUDED,28,Round 1,1,Gold Coast,8.0,12.0,60.0,Adelaide,8.0,6.0,54.0,People First Stadium,Gold Coast,QLD,2024,2024-03-16,Adelaide,10976.0,Past Round
CD_M20240140107,CONCLUDED,28,Round 1,1,Melbourne,16.0,13.0,109.0,Western Bulldogs,9.0,10.0,64.0,MCG,Melbourne,VIC,2024,2024-03-17,Western Bulldogs,10977.0,Past Round
CD_M20240140108,CONCLUDED,28,Round 1,1,Port Adelaide,16.0,24.0,120.0,West Coast,10.0,10.0,70.0,Adelaide Oval,Adelaide,SA,2024,2024-03-17,West Coast,10978.0,Past Round
CD_M20240140109,CONCLUDED,28,Round 1,1,Fremantle,14.0,9.0,93.0,Brisbane,10.0,10.0,70.0,Optus Stadium,Perth,WA,2024,2024-03-17,Brisbane,10979.0,Past Round
CD_M20250140101,CONCLUDED,28,Round 1,1,Richmond,13.0,4.0,82.0,Carlton,9.0,15.0,69.0,MCG,Melbourne,VIC,2025,2025-03-13,Carlton,11191.0,Past Round
CD_M20250140102,CONCLUDED,28,Round 1,1,Hawthorn,17.0,9.0,111.0,Essendon,12.0,13.0,85.0,MCG,Melbourne,VIC,2025,2025-03-14,Essendon,11192.0,Past Round
CD_M20250140103,CONCLUDED,28,Round 1,1,Geelong,23.0,9.0,147.0,Fremantle,10.0,9.0,69.0,GMHBA Stadium,Geelong,VIC,2025,2025-03-15,Fremantle,11193.0,Past Round
CD_M20250140104,CONCLUDED,28,Round 1,1,Sydney,12.0,10.0,82.0,Brisbane,12.0,14.0,86.0,SCG,Sydney,NSW,2025,2025-03-15,Brisbane,11194.0,Past Round
CD_M20250140105,CONCLUDED,28,Round 1,1,Western Bulldogs,17.0,11.0,113.0,North Melbourne,14.0,13.0,97.0,Marvel Stadium,Melbourne,VIC,2025,2025-03-15,North Melbourne,11195.0,Past Round
CD_M20250140106,CONCLUDED,28,Round 1,1,Collingwood,21.0,10.0,136.0,Port Adelaide,6.0,9.0,45.0,MCG,Melbourne,VIC,2025,2025-03-15,Port Adelaide,11196.0,Past Round
CD_M20250140107,CONCLUDED,28,Round 1,1,Adelaide,21.0,9.0,135.0,St Kilda,10.0,12.0,72.0,Adelaide Oval,Adelaide,SA,2025,2025-03-16,St Kilda,11197.0,Past Round
CD_M20250140108,CONCLUDED,28,Round 1,1,Melbourne,11.0,8.0,74.0,GWS,11.0,11.0,77.0,MCG,Melbourne,VIC,2025,2025-03-16,GWS,11198.0,Past Round
CD_M20250140109,CONCLUDED,28,Round 1,1,West Coast,7.0,7.0,49.0,Gold Coast,20.0,16.0,136.0,Optus Stadium,Perth,WA,2025,2025-03-16,Gold Coast,11199.0,Past Round
CD_M20260140101,CONCLUDED,19,Round 1,1,Carlton,10.0,15.0,75.0,Richmond,9.0,17.0,71.0,MCG,Melbourne,VIC,2026,2026-03-12,Richmond,11410.0,Past Round
CD_M20260140102,CONCLUDED,19,Round 1,1,Essendon,13.0,5.0,83.0,Hawthorn,21.0,19.0,145.0,MCG,Melbourne,VIC,2026,2026-03-13,Hawthorn,11411.0,Past Round
CD_M20260140103,CONCLUDED,19,Round 1,1,Western Bulldogs,21.0,8.0,134.0,GWS,7.0,11.0,53.0,Marvel Stadium,Melbourne,VIC,2026,2026-03-14,GWS,11412.0,Past Round
CD_M20260140104,CONCLUDED,19,Round 1,1,Geelong,16.0,14.0,110.0,Fremantle,14.0,16.0,100.0,GMHBA Stadium,Geelong,VIC,2026,2026-03-14,Fremantle,11413.0,Past Round
CD_M20260140105,CONCLUDED,19,Round 1,1,Sydney,15.0,14.0,104.0,Brisbane,8.0,12.0,60.0,SCG,Sydney,NSW,2026,2026-03-14,Brisbane,11414.0,Past Round
CD_M20260140106,CONCLUDED,19,Round 1,1,Collingwood,11.0,13.0,79.0,Adelaide,13.0,15.0,93.0,MCG,Melbourne,VIC,2026,2026-03-14,Adelaide,11415.0,Past Round
CD_M20260140107,CONCLUDED,19,Round 1,1,North Melbourne,17.0,11.0,113.0,Port Adelaide,9.0,13.0,67.0,Marvel Stadium,Melbourne,VIC,2026,2026-03-15,Port Adelaide,11416.0,Past Round
CD_M20260140108,CONCLUDED,19,Round 1,1,Melbourne,18.0,12.0,120.0,St Kilda,15.0,17.0,107.0,MCG,Melbourne,VIC,2026,2026-03-15,St Kilda,11417.0,Past Round
CD_M20260140109,CONCLUDED,19,Round 1,1,Gold Coast,20.0,11.0,131.0,West Coast,10.0,12.0,72.0,People First Stadium,Gold Coast,QLD,2026,2026-03-15,West Coast,11418.0,Past Round
CD_M20120140201,CONCLUDED,27,Round 2,2,Brisbane,9.0,9.0,63.0,Carlton,23.0,16.0,154.0,Gabba,Brisbane,QLD,2012,2012-04-05,Carlton,5352.0,Past Round
CD_M20120140202,CONCLUDED,27,Round 2,2,Essendon,16.0,15.0,111.0,Port Adelaide,13.0,8.0,86.0,Marvel Stadium,Melbourne,VIC,2012,2012-04-07,Port Adelaide,5353.0,Past Round
CD_M20120140203,CONCLUDED,27,Round 2,2,Sydney,14.0,10.0,94.0,Fremantle,12.0,9.0,81.0,SCG,Sydney,NSW,2012,2012-04-07,Fremantle,5354.0,Past Round
CD_M20120140204,CONCLUDED,27,Round 2,2,West Coast,25.0,16.0,166.0,Melbourne,9.0,4.0,58.0,Domain Stadium,Perth,WA,2012,2012-04-07,Melbourne,5355.0,Past Round
CD_M20120140205,CONCLUDED,27,Round 2,2,Collingwood,12.0,13.0,85.0,Richmond,8.0,16.0,64.0,MCG,Melbourne,VIC,2012,2012-04-07,Richmond,5357.0,Past Round
CD_M20120140206,CONCLUDED,27,Round 2,2,Adelaide,11.0,16.0,82.0,Western Bulldogs,9.0,10.0,64.0,AAMI Stadium,Adelaide,SA,2012,2012-04-07,Western Bulldogs,5356.0,Past Round
CD_M20120140207,CONCLUDED,27,Round 2,2,North Melbourne,28.0,15.0,183.0,GWS,8.0,6.0,54.0,Blundstone Arena,Hobart,TAS,2012,2012-04-08,GWS,5358.0,Past Round
CD_M20120140208,CONCLUDED,27,Round 2,2,St Kilda,21.0,13.0,139.0,Gold Coast,7.0,5.0,47.0,Marvel Stadium,Melbourne,VIC,2012,2012-04-08,Gold Coast,5359.0,Past Round
