Season,RoundNumber,HomeTeam,AwayTeam,CoachesVotes,Player,Team,Player_Cleaned_Name,Date,Match_id
2025,16,Richmond,Adelaide,2.0,Jordon Butts,Adelaide,J_Butts,2025-06-29,11316
2025,16,Fremantle,St Kilda,10.0,Jordan Clark,Fremantle,J_Clark,2025-06-29,11321
2025,16,Fremantle,St Kilda,6.0,Nasiah Wanganeen-Milera,St Kilda,N_W-Milera,2025-06-29,11321
2025,16,Fremantle,St Kilda,4.0,Hugo Garcia,St Kilda,H_Garcia,2025-06-29,11321
2025,16,Fremantle,St Kilda,3.0,Rowan Marshall,St Kilda,R_Marshall,2025-06-29,11321
2025,16,Fremantle,St Kilda,3.0,Max Hall,St Kilda,M_Hall,2025-06-29,11321
2025,16,Fremantle,St Kilda,2.0,Josh Treacy,Fremantle,J_Treacy,2025-06-29,11321
2025,16,Fremantle,St Kilda,1.0,Luke Jackson,Fremantle,L_Jackson,2025-06-29,11321
2025,16,Fremantle,St Kilda,1.0,Sean Darcy,Fremantle,S_Darcy,2025-06-29,11321
2025,17,North Melbourne,Western Bulldogs,10.0,Tom Liberatore,Western Bulldogs,T_Liberatore,2025-07-03,11324
2025,17,North Melbourne,Western Bulldogs,7.0,Marcus Bontempelli,Western Bulldogs,M_Bontempelli,2025-07-03,11324
2025,17,North Melbourne,Western Bulldogs,7.0,Aaron Naughton,Western Bulldogs,A_Naughton,2025-07-03,11324
2025,17,North Melbourne,Western Bulldogs,3.0,Rory Lobb,Western Bulldogs,R_Lobb,2025-07-03,11324
2025,17,North Melbourne,Western Bulldogs,2.0,Ed Richards,Western Bulldogs,E_Richards,2025-07-03,11324
2025,17,North Melbourne,Western Bulldogs,1.0,Nick Larkey,North Melbourne,N_Larkey,2025-07-03,11324
2025,17,Carlton,Collingwood,10.0,Nick Daicos,Collingwood,N_Daicos,2025-07-04,11326
2025,17,Carlton,Collingwood,8.0,Darcy Moore,Collingwood,D_Moore,2025-07-04,11326
2025,17,Carlton,Collingwood,5.0,Darcy Cameron,Collingwood,D_Cameron,2025-07-04,11326
2025,17,Carlton,Collingwood,5.0,Jamie Elliott,Collingwood,J_Elliott,2025-07-04,11326
2025,17,Carlton,Collingwood,2.0,Daniel McStay,Collingwood,D_Mcstay,2025-07-04,11326
2025,17,West Coast,GWS,10.0,Finn Callaghan,GWS,F_Callaghan,2025-07-04,11330
2025,17,West Coast,GWS,6.0,Xavier O'Halloran,GWS,X_O'halloran,2025-07-04,11330
2025,17,West Coast,GWS,6.0,Toby Greene,GWS,T_Greene,2025-07-04,11330
2025,17,West Coast,GWS,4.0,Tom Green,GWS,T_Green,2025-07-04,11330
2025,17,West Coast,GWS,3.0,Connor Idun,GWS,C_Idun,2025-07-04,11330
2025,17,West Coast,GWS,1.0,Darcy Jones,GWS,D_Jones,2025-07-04,11330
2025,17,Essendon,Gold Coast,7.0,Joel Sudar-Jeffrey,Gold Coast,J_S-Jeffrey,2025-07-05,11325
2025,17,Essendon,Gold Coast,6.0,Zach Merrett,Essendon,Z_Merrett,2025-07-05,11325
2025,17,Essendon,Gold Coast,6.0,Touk Miller,Gold Coast,T_Miller,2025-07-05,11325
2025,17,Essendon,Gold Coast,6.0,Sam Durham,Essendon,S_Durham,2025-07-05,11325
2025,17,Essendon,Gold Coast,5.0,Noah Anderson,Gold Coast,N_Anderson,2025-07-05,11325
2025,17,Geelong,Richmond,9.0,Jeremy Cameron,Geelong,J_Cameron,2025-07-05,11322
2025,17,Geelong,Richmond,8.0,Zach Guthrie,Geelong,Z_Guthrie,2025-07-05,11322
2025,17,Geelong,Richmond,6.0,Max Holmes,Geelong,M_Holmes,2025-07-05,11322
2025,17,Geelong,Richmond,5.0,Gryan Miers,Geelong,G_Miers,2025-07-05,11322
2025,17,Geelong,Richmond,1.0,Jack Martin,Geelong,J_Martin,2025-07-05,11322
2025,17,Geelong,Richmond,1.0,Tom Atkins,Geelong,T_Atkins,2025-07-05,11322
2025,17,Brisbane,Port Adelaide,10.0,Zac Bailey,Brisbane,Z_Bailey,2025-07-05,11328
2025,17,Brisbane,Port Adelaide,8.0,Hugh McCluggage,Brisbane,H_Mccluggage,2025-07-05,11328
2025,17,Brisbane,Port Adelaide,5.0,Zak Butters,Port Adelaide,Z_Butters,2025-07-05,11328
2025,17,Brisbane,Port Adelaide,5.0,Lachie Neale,Brisbane,L_Neale,2025-07-05,11328
2025,17,Brisbane,Port Adelaide,1.0,Mitchell Georgiades,Port Adelaide,M_Georgiades,2025-07-05,11328
2025,17,Brisbane,Port Adelaide,1.0,Cameron Rayner,Brisbane,C_Rayner,2025-07-05,11328
2025,17,St Kilda,Hawthorn,10.0,Nasiah Wanganeen-Milera,St Kilda,N_W-Milera,2025-07-05,11323
2025,17,St Kilda,Hawthorn,8.0,Max Hall,St Kilda,M_Hall,2025-07-05,11323
2025,17,St Kilda,Hawthorn,4.0,Lloyd Meek,Hawthorn,L_Meek,2025-07-05,11323
2025,17,St Kilda,Hawthorn,4.0,Tom Barrass,Hawthorn,T_Barrass,2025-07-05,11323
2025,17,St Kilda,Hawthorn,2.0,Josh Battle,Hawthorn,J_Battle,2025-07-05,11323
2025,17,St Kilda,Hawthorn,2.0,Jack Gunston,Hawthorn,J_Gunston,2025-07-05,11323
2025,17,Sydney,Fremantle,10.0,Brodie Grundy,Sydney,B_Grundy,2025-07-06,11327
2025,17,Sydney,Fremantle,8.0,James Jordon,Sydney,J_Jordon,2025-07-06,11327
2025,17,Sydney,Fremantle,3.0,Chad Warner,Sydney,C_Warner,2025-07-06,11327
2025,17,Sydney,Fremantle,3.0,Hayden McLean,Sydney,H_Mclean,2025-07-06,11327
2025,17,Sydney,Fremantle,3.0,Luke Ryan,Fremantle,L_Ryan,2025-07-06,11327
2025,17,Sydney,Fremantle,2.0,Justin McInerney,Sydney,J_Mcinerney,2025-07-06,11327
2025,17,Sydney,Fremantle,1.0,Shai Bolton,Fremantle,S_Bolton,2025-07-06,11327
2025,17,Adelaide,Melbourne,10.0,Izak Rankine,Adelaide,I_Rankine,2025-07-06,11329
2025,17,Adelaide,Melbourne,6.0,Steven May,Melbourne,S_May,2025-07-06,11329
2025,17,Adelaide,Melbourne,5.0,Kysaiah Pickett,Melbourne,K_Pickett,2025-07-06,11329
2025,17,Adelaide,Melbourne,5.0,Ben Keays,Adelaide,B_Keays,2025-07-06,11329
2025,17,Adelaide,Melbourne,4.0,Jake Soligo,Adelaide,J_Soligo,2025-07-06,11329
2025,18,Carlton,Brisbane,10.0,Josh Dunkley,Brisbane,J_Dunkley,2025-07-10,11334
2025,18,Carlton,Brisbane,5.0,Jarrod Berry,Brisbane,J_Berry,2025-07-10,11334
2025,18,Carlton,Brisbane,4.0,Darcy Wilmot,Brisbane,D_Wilmot,2025-07-10,11334
2025,18,Carlton,Brisbane,3.0,Zac Bailey,Brisbane,Z_Bailey,2025-07-10,11334
2025,18,Carlton,Brisbane,3.0,Cameron Rayner,Brisbane,C_Rayner,2025-07-10,11334
2025,18,Carlton,Brisbane,3.0,Lachie Neale,Brisbane,L_Neale,2025-07-10,11334
2025,18,Carlton,Brisbane,2.0,Dayne Zorko,Brisbane,D_Zorko,2025-07-10,11334
2025,18,Gold Coast,Collingwood,10.0,Matt Rowell,Gold Coast,M_Rowell,2025-07-11,11337
2025,18,Gold Coast,Collingwood,8.0,Josh Daicos,Collingwood,J_Daicos,2025-07-11,11337
2025,18,Gold Coast,Collingwood,6.0,Noah Anderson,Gold Coast,N_Anderson,2025-07-11,11337
2025,18,Gold Coast,Collingwood,3.0,Jarrod Witts,Gold Coast,J_Witts,2025-07-11,11337
2025,18,Gold Coast,Collingwood,2.0,Darcy Moore,Collingwood,D_Moore,2025-07-11,11337
2025,18,Gold Coast,Collingwood,1.0,Daniel Rioli,Gold Coast,D_Rioli,2025-07-11,11337
2025,18,Western Bulldogs,Adelaide,9.0,Marcus Bontempelli,Western Bulldogs,M_Bontempelli,2025-07-12,11332
2025,18,Western Bulldogs,Adelaide,9.0,Riley Thilthorpe,Adelaide,R_Thilthorpe,2025-07-12,11332
2025,18,Western Bulldogs,Adelaide,6.0,Jordan Dawson,Adelaide,J_Dawson,2025-07-12,11332
2025,18,Western Bulldogs,Adelaide,2.0,Ed Richards,Western Bulldogs,E_Richards,2025-07-12,11332
2025,18,Western Bulldogs,Adelaide,2.0,Daniel Curtin,Adelaide,D_Curtin,2025-07-12,11332
2025,18,Western Bulldogs,Adelaide,2.0,Reilly O'Brien,Adelaide,R_O'brien,2025-07-12,11332
2025,18,GWS,Geelong,10.0,Aaron Cadman,GWS,A_Cadman,2025-07-12,11331
2025,18,GWS,Geelong,7.0,Finn Callaghan,GWS,F_Callaghan,2025-07-12,11331
2025,18,GWS,Geelong,4.0,Connor Idun,GWS,C_Idun,2025-07-12,11331
2025,18,GWS,Geelong,3.0,Lachie Whitfield,GWS,L_Whitfield,2025-07-12,11331
2025,18,GWS,Geelong,2.0,Tom Stewart,Geelong,T_Stewart,2025-07-12,11331
2025,18,GWS,Geelong,2.0,Shannon Neale,Geelong,S_Neale,2025-07-12,11331
2025,18,GWS,Geelong,1.0,Jake Stringer,GWS,J_Stringer,2025-07-12,11331
2025,18,GWS,Geelong,1.0,Lachie Ash,GWS,L_Ash,2025-07-12,11331
2025,18,Richmond,Essendon,10.0,Tim Taranto,Richmond,T_Taranto,2025-07-12,11336
2025,18,Richmond,Essendon,4.0,Jacob Hopper,Richmond,J_Hopper,2025-07-12,11336
2025,18,Richmond,Essendon,4.0,Archie Roberts,Essendon,A_Roberts,2025-07-12,11336
2025,18,Richmond,Essendon,3.0,Nick Vlastuin,Richmond,N_Vlastuin,2025-07-12,11336
2025,18,Richmond,Essendon,3.0,Jayden Short,Richmond,J_Short,2025-07-12,11336
2025,18,Richmond,Essendon,2.0,Zach Merrett,Essendon,Z_Merrett,2025-07-12,11336
2025,18,Richmond,Essendon,2.0,Jordan Ridley,Essendon,J_Ridley,2025-07-12,11336
2025,18,Richmond,Essendon,1.0,Tom Brown,Richmond,T_Brown,2025-07-12,11336
2025,18,Richmond,Essendon,1.0,Dion Prestia,Richmond,D_Prestia,2025-07-12,11336
2025,18,Fremantle,Hawthorn,10.0,Sam Switkowski,Fremantle,S_Switkowski,2025-07-12,11339
2025,18,Fremantle,Hawthorn,7.0,Andrew Brayshaw,Fremantle,A_Brayshaw,2025-07-12,11339
2025,18,Fremantle,Hawthorn,4.0,Caleb Serong,Fremantle,C_Serong,2025-07-12,11339
2025,18,Fremantle,Hawthorn,3.0,Lloyd Meek,Hawthorn,L_Meek,2025-07-12,11339
2025,18,Fremantle,Hawthorn,2.0,Karl Amon,Hawthorn,K_Amon,2025-07-12,11339
2025,18,Fremantle,Hawthorn,2.0,Michael Frederick,Fremantle,M_Frederick,2025-07-12,11339
2025,18,Fremantle,Hawthorn,1.0,Luke Ryan,Fremantle,L_Ryan,2025-07-12,11339
2025,18,Fremantle,Hawthorn,1.0,Jack Ginnivan,Hawthorn,J_Ginnivan,2025-07-12,11339
2025,18,Melbourne,North Melbourne,10.0,Christian Petracca,Melbourne,C_Petracca,2025-07-13,11335
2025,18,Melbourne,North Melbourne,6.0,Jake Melksham,Melbourne,J_Melksham,2025-07-13,11335
2025,18,Melbourne,North Melbourne,5.0,Max Gawn,Melbourne,M_Gawn,2025-07-13,11335
2025,18,Melbourne,North Melbourne,4.0,Harry Sheezel,North Melbourne,H_Sheezel,2025-07-13,11335
2025,18,Melbourne,North Melbourne,3.0,Bayley Fritsch,Melbourne,B_Fritsch,2025-07-13,11335
2025,18,Melbourne,North Melbourne,2.0,Colby McKercher,North Melbourne,C_Mckercher,2025-07-13,11335
2025,18,St Kilda,Sydney,9.0,Brodie Grundy,Sydney,B_Grundy,2025-07-13,11333
2025,18,St Kilda,Sydney,8.0,Marcus Windhager,St Kilda,M_Windhager,2025-07-13,11333
2025,18,St Kilda,Sydney,5.0,Callum Wilkie,St Kilda,C_Wilkie,2025-07-13,11333
2025,18,St Kilda,Sydney,3.0,Will Hayward,Sydney,W_Hayward,2025-07-13,11333
2025,18,St Kilda,Sydney,3.0,Jack Steele,St Kilda,J_Steele,2025-07-13,11333
2025,18,St Kilda,Sydney,2.0,James Rowbottom,Sydney,J_Rowbottom,2025-07-13,11333
2025,18,Port Adelaide,West Coast,9.0,Zak Butters,Port Adelaide,Z_Butters,2025-07-13,11338
2025,18,Port Adelaide,West Coast,9.0,Jason Horne-Francis,Port Adelaide,J_H-Francis,2025-07-13,11338
2025,18,Port Adelaide,West Coast,5.0,Harry Edwards,West Coast,H_Edwards,2025-07-13,11338
2025,18,Port Adelaide,West Coast,5.0,Joe Richards,Port Adelaide,J_Richards,2025-07-13,11338
2025,18,Port Adelaide,West Coast,1.0,Harley Reid,West Coast,H_Reid,2025-07-13,11338
2025,18,Port Adelaide,West Coast,1.0,Mitchell Georgiades,Port Adelaide,M_Georgiades,2025-07-13,11338
2025,19,Essendon,GWS,10.0,Tom Green,GWS,T_Green,2025-07-17,11341
2025,19,Essendon,GWS,7.0,Harry Himmelberg,GWS,H_Himmelberg,2025-07-17,11341
2025,19,Essendon,GWS,6.0,Kieren Briggs,GWS,K_Briggs,2025-07-17,11341
2025,19,Essendon,GWS,3.0,Connor Idun,GWS,C_Idun,2025-07-17,11341
2025,19,Essendon,GWS,2.0,Finn Callaghan,GWS,F_Callaghan,2025-07-17,11341
2025,19,Essendon,GWS,2.0,Jake Stringer,GWS,J_Stringer,2025-07-17,11341
2025,19,Brisbane,Western Bulldogs,9.0,Will Ashcroft,Brisbane,W_Ashcroft,2025-07-18,11345
2025,19,Brisbane,Western Bulldogs,7.0,Josh Dunkley,Brisbane,J_Dunkley,2025-07-18,11345
2025,19,Brisbane,Western Bulldogs,5.0,Ryan Lester,Brisbane,R_Lester,2025-07-18,11345
2025,19,Brisbane,Western Bulldogs,3.0,Marcus Bontempelli,Western Bulldogs,M_Bontempelli,2025-07-18,11345
2025,19,Brisbane,Western Bulldogs,2.0,Dayne Zorko,Brisbane,D_Zorko,2025-07-18,11345
2025,19,Brisbane,Western Bulldogs,2.0,Rhylee West,Western Bulldogs,R_West,2025-07-18,11345
2025,19,Brisbane,Western Bulldogs,2.0,Jarrod Berry,Brisbane,J_Berry,2025-07-18,11345
2025,19,Hawthorn,Port Adelaide,9.0,Dylan Moore,Hawthorn,D_Moore,2025-07-19,11346
2025,19,Hawthorn,Port Adelaide,8.0,Blake Hardwick,Hawthorn,B_Hardwick,2025-07-19,11346
2025,19,Hawthorn,Port Adelaide,7.0,Jarman Impey,Hawthorn,J_Impey,2025-07-19,11346
2025,19,Hawthorn,Port Adelaide,4.0,Jordon Sweet,Port Adelaide,J_Sweet,2025-07-19,11346
2025,19,Hawthorn,Port Adelaide,1.0,Josh Ward,Hawthorn,J_Ward,2025-07-19,11346
2025,19,Hawthorn,Port Adelaide,1.0,Jack Gunston,Hawthorn,J_Gunston,2025-07-19,11346
2025,19,Sydney,North Melbourne,10.0,Isaac Heeney,Sydney,I_Heeney,2025-07-19,11344
2025,19,Sydney,North Melbourne,8.0,Brodie Grundy,Sydney,B_Grundy,2025-07-19,11344
2025,19,Sydney,North Melbourne,6.0,Chad Warner,Sydney,C_Warner,2025-07-19,11344
2025,19,Sydney,North Melbourne,3.0,Jy Simpkin,North Melbourne,J_Simpkin,2025-07-19,11344
2025,19,Sydney,North Melbourne,3.0,Nick Blakey,Sydney,N_Blakey,2025-07-19,11344
2025,19,Carlton,Melbourne,10.0,Kysaiah Pickett,Melbourne,K_Pickett,2025-07-19,11342
2025,19,Carlton,Melbourne,6.0,Jacob Weitering,Carlton,J_Weitering,2025-07-19,11342
2025,19,Carlton,Melbourne,6.0,Patrick Cripps,Carlton,P_Cripps,2025-07-19,11342
2025,19,Carlton,Melbourne,4.0,Matt Carroll,Carlton,M_Carroll,2025-07-19,11342
2025,19,Carlton,Melbourne,2.0,Lachie Cowan,Carlton,L_Cowan,2025-07-19,11342
2025,19,Carlton,Melbourne,1.0,Trent Rivers,Melbourne,T_Rivers,2025-07-19,11342
2025,19,Carlton,Melbourne,1.0,Charlie Curnow,Carlton,C_Curnow,2025-07-19,11342
2025,19,West Coast,Richmond,10.0,Tim Taranto,Richmond,T_Taranto,2025-07-19,11348
2025,19,West Coast,Richmond,8.0,Jacob Hopper,Richmond,J_Hopper,2025-07-19,11348
2025,19,West Coast,Richmond,5.0,Nick Vlastuin,Richmond,N_Vlastuin,2025-07-19,11348
2025,19,West Coast,Richmond,3.0,Harley Reid,West Coast,H_Reid,2025-07-19,11348
2025,19,West Coast,Richmond,2.0,Jack Ross,Richmond,J_Ross,2025-07-19,11348
2025,19,West Coast,Richmond,1.0,Toby Nankervis,Richmond,T_Nankervis,2025-07-19,11348
2025,19,West Coast,Richmond,1.0,Rhyan Mansell,Richmond,R_Mansell,2025-07-19,11348
2025,19,Geelong,St Kilda,9.0,Nasiah Wanganeen-Milera,St Kilda,N_W-Milera,2025-07-20,11340
2025,19,Geelong,St Kilda,7.0,Max Holmes,Geelong,M_Holmes,2025-07-20,11340
2025,19,Geelong,St Kilda,6.0,Shaun Mannagh,Geelong,S_Mannagh,2025-07-20,11340
2025,19,Geelong,St Kilda,5.0,Jeremy Cameron,Geelong,J_Cameron,2025-07-20,11340
2025,19,Geelong,St Kilda,2.0,Oisin Mullin,Geelong,O_Mullin,2025-07-20,11340
2025,19,Geelong,St Kilda,1.0,Oliver Dempsey,Geelong,O_Dempsey,2025-07-20,11340
2025,19,Collingwood,Fremantle,9.0,Patrick Voss,Fremantle,P_Voss,2025-07-20,11343
2025,19,Collingwood,Fremantle,8.0,Nick Daicos,Collingwood,N_Daicos,2025-07-20,11343
2025,19,Collingwood,Fremantle,6.0,Caleb Serong,Fremantle,C_Serong,2025-07-20,11343
2025,19,Collingwood,Fremantle,4.0,Darcy Cameron,Collingwood,D_Cameron,2025-07-20,11343
2025,19,Collingwood,Fremantle,2.0,Jordan Clark,Fremantle,J_Clark,2025-07-20,11343
2025,19,Collingwood,Fremantle,1.0,Beau McCreery,Collingwood,B_Mccreery,2025-07-20,11343
2025,19,Adelaide,Gold Coast,10.0,Alex Neal-Bullen,Adelaide,A_N-Bullen,2025-07-20,11347
2025,19,Adelaide,Gold Coast,6.0,Matt Rowell,Gold Coast,M_Rowell,2025-07-20,11347
2025,19,Adelaide,Gold Coast,6.0,Daniel Curtin,Adelaide,D_Curtin,2025-07-20,11347
2025,19,Adelaide,Gold Coast,4.0,Josh Worrell,Adelaide,J_Worrell,2025-07-20,11347
2025,19,Adelaide,Gold Coast,3.0,Mark Keane,Adelaide,M_Keane,2025-07-20,11347
2025,19,Adelaide,Gold Coast,1.0,Max Michalanney,Adelaide,M_Michalanney,2025-07-20,11347
2025,20,Hawthorn,Carlton,10.0,James Sicily,Hawthorn,J_Sicily,2025-07-24,11354
2025,20,Hawthorn,Carlton,6.0,Tom Barrass,Hawthorn,T_Barrass,2025-07-24,11354
2025,20,Hawthorn,Carlton,5.0,Dylan Moore,Hawthorn,D_Moore,2025-07-24,11354
2025,20,Hawthorn,Carlton,5.0,Jarman Impey,Hawthorn,J_Impey,2025-07-24,11354
2025,20,Hawthorn,Carlton,4.0,Jack Gunston,Hawthorn,J_Gunston,2025-07-24,11354
2025,20,Essendon,Western Bulldogs,10.0,Aaron Naughton,Western Bulldogs,A_Naughton,2025-07-25,11352
2025,20,Essendon,Western Bulldogs,7.0,Sam Darcy,Western Bulldogs,S_Darcy,2025-07-25,11352
2025,20,Essendon,Western Bulldogs,7.0,Marcus Bontempelli,Western Bulldogs,M_Bontempelli,2025-07-25,11352
2025,20,Essendon,Western Bulldogs,4.0,Ed Richards,Western Bulldogs,E_Richards,2025-07-25,11352
2025,20,Essendon,Western Bulldogs,1.0,Luke Cleary,Western Bulldogs,L_Cleary,2025-07-25,11352
2025,20,Essendon,Western Bulldogs,1.0,Tom Liberatore,Western Bulldogs,T_Liberatore,2025-07-25,11352
2025,20,GWS,Sydney,10.0,Finn Callaghan,GWS,F_Callaghan,2025-07-25,11349
2025,20,GWS,Sydney,8.0,Harry Himmelberg,GWS,H_Himmelberg,2025-07-25,11349
2025,20,GWS,Sydney,5.0,Jake Stringer,GWS,J_Stringer,2025-07-25,11349
2025,20,GWS,Sydney,3.0,Aaron Cadman,GWS,A_Cadman,2025-07-25,11349
2025,20,GWS,Sydney,3.0,Brodie Grundy,Sydney,B_Grundy,2025-07-25,11349
2025,20,GWS,Sydney,1.0,Ryan Angwin,GWS,R_Angwin,2025-07-25,11349
2025,20,Gold Coast,Brisbane,10.0,Matt Rowell,Gold Coast,M_Rowell,2025-07-26,11355
2025,20,Gold Coast,Brisbane,8.0,Noah Anderson,Gold Coast,N_Anderson,2025-07-26,11355
2025,20,Gold Coast,Brisbane,6.0,Jarrod Witts,Gold Coast,J_Witts,2025-07-26,11355
2025,20,Gold Coast,Brisbane,2.0,Alex Davies,Gold Coast,A_Davies,2025-07-26,11355
2025,20,Gold Coast,Brisbane,2.0,Ben Ainsworth,Gold Coast,B_Ainsworth,2025-07-26,11355
2025,20,Gold Coast,Brisbane,1.0,Bailey Humphrey,Gold Coast,B_Humphrey,2025-07-26,11355
2025,20,Gold Coast,Brisbane,1.0,Ben Long,Gold Coast,B_Long,2025-07-26,11355
2025,20,Fremantle,West Coast,8.0,Hayden Young,Fremantle,H_Young,2025-07-26,11357
2025,20,Fremantle,West Coast,8.0,Murphy Reid,Fremantle,M_Reid,2025-07-26,11357
2025,20,Fremantle,West Coast,6.0,Andrew Brayshaw,Fremantle,A_Brayshaw,2025-07-26,11357
2025,20,Fremantle,West Coast,6.0,Michael Frederick,Fremantle,M_Frederick,2025-07-26,11357
2025,20,Fremantle,West Coast,1.0,Caleb Serong,Fremantle,C_Serong,2025-07-26,11357
2025,20,Fremantle,West Coast,1.0,Shai Bolton,Fremantle,S_Bolton,2025-07-26,11357
2025,20,North Melbourne,Geelong,10.0,Jeremy Cameron,Geelong,J_Cameron,2025-07-26,11350
2025,20,North Melbourne,Geelong,8.0,Bailey Smith,Geelong,B_Smith,2025-07-26,11350
2025,20,North Melbourne,Geelong,5.0,Max Holmes,Geelong,M_Holmes,2025-07-26,11350
2025,20,North Melbourne,Geelong,3.0,Tom Atkins,Geelong,T_Atkins,2025-07-26,11350
2025,20,North Melbourne,Geelong,2.0,Shannon Neale,Geelong,S_Neale,2025-07-26,11350
2025,20,North Melbourne,Geelong,2.0,Gryan Miers,Geelong,G_Miers,2025-07-26,11350
2025,20,Adelaide,Port Adelaide,10.0,Riley Thilthorpe,Adelaide,R_Thilthorpe,2025-07-26,11356
2025,20,Adelaide,Port Adelaide,8.0,Jake Soligo,Adelaide,J_Soligo,2025-07-26,11356
2025,20,Adelaide,Port Adelaide,4.0,Ben Keays,Adelaide,B_Keays,2025-07-26,11356
2025,20,Adelaide,Port Adelaide,3.0,Alex Neal-Bullen,Adelaide,A_N-Bullen,2025-07-26,11356
2025,20,Adelaide,Port Adelaide,2.0,Daniel Curtin,Adelaide,D_Curtin,2025-07-26,11356
2025,20,Adelaide,Port Adelaide,2.0,James Peatling,Adelaide,J_Peatling,2025-07-26,11356
2025,20,Adelaide,Port Adelaide,1.0,Rory Laird,Adelaide,R_Laird,2025-07-26,11356
2025,20,Richmond,Collingwood,10.0,Nick Daicos,Collingwood,N_Daicos,2025-07-27,11353
2025,20,Richmond,Collingwood,8.0,Nick Vlastuin,Richmond,N_Vlastuin,2025-07-27,11353
2025,20,Richmond,Collingwood,3.0,Josh Daicos,Collingwood,J_Daicos,2025-07-27,11353
2025,20,Richmond,Collingwood,3.0,Isaac Quaynor,Collingwood,I_Quaynor,2025-07-27,11353
2025,20,Richmond,Collingwood,2.0,Jacob Hopper,Richmond,J_Hopper,2025-07-27,11353
2025,20,Richmond,Collingwood,2.0,Tom Mitchell,Collingwood,T_Mitchell,2025-07-27,11353
2025,20,Richmond,Collingwood,1.0,Brayden Maynard,Collingwood,B_Maynard,2025-07-27,11353
2025,20,Richmond,Collingwood,1.0,Nathan Broad,Richmond,N_Broad,2025-07-27,11353
2025,20,St Kilda,Melbourne,10.0,Nasiah Wanganeen-Milera,St Kilda,N_W-Milera,2025-07-27,11351
2025,20,St Kilda,Melbourne,6.0,Max Hall,St Kilda,M_Hall,2025-07-27,11351
2025,20,St Kilda,Melbourne,5.0,Max Gawn,Melbourne,M_Gawn,2025-07-27,11351
2025,20,St Kilda,Melbourne,5.0,Jack Viney,Melbourne,J_Viney,2025-07-27,11351
2025,20,St Kilda,Melbourne,2.0,Christian Petracca,Melbourne,C_Petracca,2025-07-27,11351
2025,20,St Kilda,Melbourne,2.0,Bayley Fritsch,Melbourne,B_Fritsch,2025-07-27,11351
2025,21,Western Bulldogs,GWS,8.0,Tim English,Western Bulldogs,T_English,2025-07-31,11361
2025,21,Western Bulldogs,GWS,8.0,Marcus Bontempelli,Western Bulldogs,M_Bontempelli,2025-07-31,11361
2025,21,Western Bulldogs,GWS,8.0,Aaron Naughton,Western Bulldogs,A_Naughton,2025-07-31,11361
2025,21,Western Bulldogs,GWS,4.0,Sam Darcy,Western Bulldogs,S_Darcy,2025-07-31,11361
2025,21,Western Bulldogs,GWS,2.0,Rory Lobb,Western Bulldogs,R_Lobb,2025-07-31,11361
2025,21,Adelaide,Hawthorn,9.0,Izak Rankine,Adelaide,I_Rankine,2025-08-01,11365
2025,21,Adelaide,Hawthorn,8.0,Jordan Dawson,Adelaide,J_Dawson,2025-08-01,11365
2025,21,Adelaide,Hawthorn,5.0,Riley Thilthorpe,Adelaide,R_Thilthorpe,2025-08-01,11365
2025,21,Adelaide,Hawthorn,4.0,Josh Battle,Hawthorn,J_Battle,2025-08-01,11365
2025,21,Adelaide,Hawthorn,2.0,James Sicily,Hawthorn,J_Sicily,2025-08-01,11365
2025,21,Adelaide,Hawthorn,1.0,Wayne Milera,Adelaide,W_Milera,2025-08-01,11365
2025,21,Adelaide,Hawthorn,1.0,Alex Neal-Bullen,Adelaide,A_N-Bullen,2025-08-01,11365
2025,21,Melbourne,West Coast,9.0,Max Gawn,Melbourne,M_Gawn,2025-08-02,11360
2025,21,Melbourne,West Coast,9.0,Jack Viney,Melbourne,J_Viney,2025-08-02,11360
2025,21,Melbourne,West Coast,4.0,Bayley Fritsch,Melbourne,B_Fritsch,2025-08-02,11360
2025,21,Melbourne,West Coast,3.0,Christian Salem,Melbourne,C_Salem,2025-08-02,11360
2025,21,Melbourne,West Coast,2.0,Clayton Oliver,Melbourne,C_Oliver,2025-08-02,11360
2025,21,Melbourne,West Coast,2.0,Kysaiah Pickett,Melbourne,K_Pickett,2025-08-02,11360
2025,21,Melbourne,West Coast,1.0,Christian Petracca,Melbourne,C_Petracca,2025-08-02,11360
2025,21,Gold Coast,Richmond,10.0,Noah Anderson,Gold Coast,N_Anderson,2025-08-02,11363
2025,21,Gold Coast,Richmond,8.0,Matt Rowell,Gold Coast,M_Rowell,2025-08-02,11363
2025,21,Gold Coast,Richmond,3.0,Sam Collins,Gold Coast,S_Collins,2025-08-02,11363
2025,21,Gold Coast,Richmond,3.0,Mac Andrew,Gold Coast,M_Andrew,2025-08-02,11363
2025,21,Gold Coast,Richmond,3.0,John Noble,Gold Coast,J_Noble,2025-08-02,11363
2025,21,Gold Coast,Richmond,2.0,Brayden Fiorini,Gold Coast,B_Fiorini,2025-08-02,11363
2025,21,Gold Coast,Richmond,1.0,Touk Miller,Gold Coast,T_Miller,2025-08-02,11363
2025,21,Sydney,Essendon,9.0,Brodie Grundy,Sydney,B_Grundy,2025-08-02,11364
2025,21,Sydney,Essendon,9.0,Nick Blakey,Sydney,N_Blakey,2025-08-02,11364
2025,21,Sydney,Essendon,5.0,Isaac Heeney,Sydney,I_Heeney,2025-08-02,11364
